"url","name","value","domain","path","expires","httpOnly","secure","sameSite"
"https://prokerala.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://letras.mus.br","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://publi24.ro","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://conectate.com.do","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://tuazar.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://mirror.co.uk","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://variety.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://vox.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://thesun.co.uk","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://arstechnica.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://aljazeera.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://dictionary.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://techtarget.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
"https://engadget.com","OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".medicalnewstoday.com","/",1776435753,false,false,"Lax"
